candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
0,,62,102272.512143,,1,1.679255638e-4,5.242218668e-3,0.95137231,0.95137231,0.000000,0.77793237
0,,63,102752.463470,,0,3.857474291e-3,1.251826233e-3,-0.41127659,0.41127659,0.000000,0.77793237
0,,64,103232.414798,,1,1.239004439e-4,3.333210895e-3,0.94379155,0.94379155,0.000000,0.77793237
0,,65,103712.366126,,1,1.345968654e-4,5.311214985e-3,0.96133354,0.96133354,0.000000,0.77793237
0,,66,104203.647009,,0,1.577693139e-3,1.001943194e-4,-0.84905184,0.84905184,11.310705,0.77793237
0,,67,104683.636039,,0,3.408951400e-4,9.217198016e-5,-0.48415826,0.48415826,0.000000,0.77793237
0,,68,105163.625069,,0,1.532908461e-3,6.180851749e-4,-0.31725335,0.31725335,0.000000,0.77793237
0,,69,105643.614099,,0,2.262483940e-3,2.254633370e-4,-0.77289273,0.77289273,0.000000,0.77793237
0,,70,106120.401493,,1,2.085703074e-4,1.574075935e-3,0.81310737,0.81310737,-3.196309,0.77793237
0,,71,106600.379869,,1,1.091601284e-4,1.239351836e-3,0.87174952,0.87174952,0.000000,0.77793237
0,,72,107080.358245,,1,5.865129635e-5,2.063929078e-3,0.95674280,0.95674280,0.000000,0.77793237
0,,73,107568.619045,,0,7.940342787e-4,6.291888266e-5,-0.81511408,0.81511408,8.268643,0.77793237
0,,74,108048.624983,,0,1.783087284e-3,2.022700535e-4,-0.74547483,0.74547483,0.000000,0.77793237
0,,75,108528.630920,,1,5.376802955e-4,4.040653294e-3,0.81238607,0.81238607,0.000000,0.77793237
0,,76,109008.636858,,1,8.181820061e-4,7.031913720e-4,0.04978877,0.04978877,0.000000,0.77793237
0,,77,109488.642796,,0,2.602438028e-3,6.296632254e-5,-0.93967261,0.93967261,0.000000,0.77793237
0,,78,109968.648734,,0,1.496473871e-3,1.525564991e-4,-0.76827658,0.76827658,0.000000,0.77793237
0,,79,110448.654671,,1,4.550559945e-4,2.886167145e-3,0.78149122,0.78149122,0.000000,0.77793237
0,,80,110928.660609,,0,1.070923998e-3,5.765597833e-4,-0.18199107,0.18199107,0.000000,0.77793237
0,,81,111408.666547,,0,1.135479573e-3,5.193241736e-5,-0.88894535,0.88894535,0.000000,0.77793237
0,,82,111888.672485,,0,2.357479674e-3,1.129263233e-4,-0.88399288,0.88399288,0.000000,0.77793237
0,,83,112368.678423,,0,1.352747158e-3,1.394259019e-5,-0.97384837,0.97384837,0.000000,0.77793237
0,,84,112848.684360,,0,2.301176329e-3,3.859859714e-5,-0.95778709,0.95778709,0.000000,0.77793237
0,,85,113328.690298,,0,1.957021267e-3,1.399092377e-5,-0.98178764,0.98178764,0.000000,0.77793237
0,,86,113808.696236,,0,1.438901989e-3,6.383456831e-5,-0.89209870,0.89209870,0.000000,0.77793237
0,,87,114288.702174,,1,2.949894799e-4,1.890807434e-3,0.78353721,0.78353721,0.000000,0.77793237
0,,88,114768.708112,,0,6.833432967e-4,3.497122334e-4,-0.20637827,0.20637827,0.000000,0.77793237
0,,89,115248.714049,,0,1.331452735e-3,2.813725878e-4,-0.57275633,0.57275633,0.000000,0.77793237
0,,90,115728.719987,,0,1.820687985e-3,4.559231727e-5,-0.93762869,0.93762869,0.000000,0.77793237
0,,91,116208.725925,,0,1.806303069e-3,8.772966467e-6,-0.98759088,0.98759088,0.000000,0.77793237
0,,92,116688.731863,,0,1.977435570e-3,8.245642923e-6,-0.98933677,0.98933677,0.000000,0.77793237
0,,93,117168.737800,,0,1.692296138e-3,1.921731041e-6,-0.99708478,0.99708478,0.000000,0.77793237
0,,94,117648.743738,,0,1.421168717e-3,7.968226519e-5,-0.86554414,0.86554414,0.000000,0.77793237
0,,95,118128.749676,,1,2.102027812e-4,2.831585494e-3,0.89080628,0.89080628,0.000000,0.77793237
0,,96,118608.755614,,1,6.086108419e-4,6.270092078e-4,0.13953267,0.13953267,0.000000,0.77793237
0,,97,119088.761552,,0,1.046857206e-3,4.549266710e-4,-0.28319104,0.28319104,0.000000,0.77793237
0,,98,119568.767489,,1,1.640365678e-4,2.025852389e-3,0.88148445,0.88148445,0.000000,0.77793237
0,,99,120048.773427,,0,1.278139708e-3,2.428310868e-4,-0.60743067,0.60743067,0.000000,0.77793237
0,,100,120528.779365,,1,7.155242504e-5,3.321318390e-3,0.96703390,0.96703390,0.000000,0.77793237
0,,101,121008.785303,,0,2.133942573e-3,4.850962725e-4,-0.54772937,0.54772937,0.000000,0.77793237
0,,102,121488.791241,,1,7.326535661e-6,6.490131557e-3,0.99824517,0.99824517,0.000000,0.77793237
0,,103,121968.797178,,1,4.140443210e-5,5.307390356e-3,0.98793548,0.98793548,0.000000,0.77793237
0,,104,122448.803116,,1,4.007584855e-5,7.426763861e-3,0.99163943,0.99163943,0.000000,0.77793237
0,,105,122928.809054,,1,7.591460665e-5,3.935425230e-3,0.97043099,0.97043099,0.000000,0.77793237
0,,106,123414.416545,,0,2.137896057e-3,1.395333370e-4,-0.84519275,0.84519275,5.592233,0.77793237
0,,107,123894.441124,,0,3.702823720e-3,5.210997319e-4,-0.69361908,0.69361908,0.000000,0.77793237
0,,108,124368.850958,,1,5.258596464e-4,2.430742345e-3,0.71189552,0.71189552,-5.605401,0.77793237
0,,109,124848.856852,,0,2.090842886e-3,4.094220490e-4,-0.59780863,0.59780863,0.000000,0.77793237
0,,110,125328.862746,,1,4.779050208e-5,3.312863758e-3,0.97780459,0.97780459,0.000000,0.77793237
0,,111,125808.868640,,1,6.293470690e-5,2.001096146e-3,0.95223646,0.95223646,0.000000,0.77793237
0,,112,126295.746311,,0,2.518029060e-3,1.584912340e-4,-0.85029266,0.85029266,6.860343,0.77793237
0,,113,126775.775073,,0,5.200296587e-3,8.795752529e-5,-0.95744097,0.95744097,0.000000,0.77793237
0,,114,127255.803835,,0,4.174061946e-3,3.371020328e-4,-0.81189762,0.81189762,0.000000,0.77793237
0,,115,127735.832596,,0,3.769445513e-3,6.532819348e-5,-0.95641448,0.95641448,0.000000,0.77793237
0,,116,128216.120100,,1,3.689522656e-4,2.631684021e-3,0.80332372,0.80332372,0.258311,0.77793237
0,,117,128696.149722,,1,9.017001645e-5,3.403988145e-3,0.95961804,0.95961804,0.000000,0.77793237
0,,118,129176.179345,,1,2.440718113e-5,3.176789974e-3,0.98811736,0.98811736,0.000000,0.77793237
0,,119,129663.305490,,0,1.513715509e-3,1.135020633e-5,-0.98090667,0.98090667,7.084714,0.77793237
0,,120,130143.358729,,0,2.657372311e-3,1.181496905e-5,-0.98863438,0.98863438,0.000000,0.77793237
0,,121,130623.411967,,0,2.642980509e-3,1.740490963e-4,-0.84390980,0.84390980,0.000000,0.77793237
0,,122,131096.500959,,1,2.938466647e-4,2.482855035e-3,0.83138689,0.83138689,-6.952659,0.77793237
0,,123,131576.531022,,1,1.741207130e-5,2.874103554e-3,0.99061838,0.99061838,0.000000,0.77793237
