candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
1,1,115,463473.649811,0,0,3.685573865e-3,2.448414296e-5,-0.99754111,0.99754111,0.000000,5.39679131
1,1,116,463953.763012,1,0,9.057187423e-4,7.159472090e-4,-0.74448353,0.74448353,0.000000,5.39679131
1,1,117,464427.446682,1,1,7.670960569e-5,2.087593002e-3,0.66902043,0.66902043,-6.418833,5.39679131
1,1,118,464907.538486,1,1,5.185702969e-5,1.998133753e-3,0.75429136,0.75429136,0.000000,5.39679131
1,1,119,465399.662110,0,0,2.464648649e-4,3.142348787e-4,-0.61780150,0.61780150,12.011799,5.39679131
1,1,120,465879.793953,0,0,1.971921142e-3,1.324090937e-4,-0.97542167,0.97542167,0.000000,5.39679131
1,1,121,466359.925797,0,0,2.191946992e-3,1.328465013e-4,-0.97778919,0.97778919,0.000000,5.39679131
1,1,122,466840.057641,1,0,3.755725558e-4,4.015564517e-4,-0.66928898,0.66928898,0.000000,5.39679131
1,1,123,467313.528857,1,1,6.555793440e-5,1.455895024e-3,0.60899268,0.60899268,-6.649545,5.39679131
1,1,124,467793.638536,1,1,1.918539091e-5,2.494383924e-3,0.92029053,0.92029053,0.000000,5.39679131
1,1,125,468273.748215,1,1,5.257171538e-5,2.088014563e-3,0.76075000,0.76075000,0.000000,5.39679131
1,1,126,468753.857894,1,1,1.220055517e-4,1.643012753e-3,0.42780582,0.42780582,0.000000,5.39679131
1,1,127,469233.967572,0,0,8.168492250e-4,4.039154883e-4,-0.83213135,0.83213135,0.000000,5.39679131
1,1,128,469714.077251,0,0,1.756853394e-3,2.768735115e-5,-0.99417664,0.99417664,0.000000,5.39679131
1,1,129,470194.186930,0,0,2.181507731e-3,7.898310436e-5,-0.98667191,0.98667191,0.000000,5.39679131
1,1,130,470674.296609,0,0,2.411741230e-3,7.996626083e-5,-0.98778734,0.98778734,0.000000,5.39679131
1,1,131,471154.406287,0,0,2.733053837e-3,5.915786026e-5,-0.99201049,0.99201049,0.000000,5.39679131
1,1,132,471634.515966,0,0,2.716618357e-3,3.862143511e-5,-0.99474526,0.99474526,0.000000,5.39679131
1,1,133,472114.625645,0,0,2.084754231e-3,6.112343062e-5,-0.98919327,0.98919327,0.000000,5.39679131
1,1,134,472594.735324,0,0,1.751461210e-3,2.296546155e-5,-0.99515253,0.99515253,0.000000,5.39679131
1,1,135,473074.845002,0,0,1.561813988e-3,1.030167757e-5,-0.99755858,0.99755858,0.000000,5.39679131
1,1,136,473554.954681,0,0,1.443015601e-3,6.128741985e-5,-0.98438326,0.98438326,0.000000,5.39679131
1,1,137,474035.064360,0,0,1.022228745e-3,3.724886265e-5,-0.98658666,0.98658666,0.000000,5.39679131
1,1,138,474515.174039,0,0,1.026917357e-3,4.890572032e-6,-0.99823666,0.99823666,0.000000,5.39679131
1,1,139,474995.283717,0,0,1.275253543e-3,1.208425512e-5,-0.99649445,0.99649445,0.000000,5.39679131
1,1,140,475475.393396,0,0,1.319156118e-3,5.599196423e-6,-0.99842825,0.99842825,0.000000,5.39679131
1,1,141,475955.503075,0,0,1.308443956e-3,5.190936853e-7,-0.99985299,0.99985299,0.000000,5.39679131
1,1,142,476435.612754,0,0,1.550992936e-3,5.491287960e-7,-0.99986880,0.99986880,0.000000,5.39679131
1,1,143,476915.722432,0,0,1.544798652e-3,3.367349828e-6,-0.99919251,0.99919251,0.000000,5.39679131
1,1,144,477395.832111,0,0,1.422995112e-3,5.441820978e-8,-0.99998583,0.99998583,0.000000,5.39679131
1,1,145,477875.941790,0,0,1.306902978e-3,2.915317181e-6,-0.99917366,0.99917366,0.000000,5.39679131
1,1,146,478356.051469,0,0,1.422075291e-3,8.144023489e-7,-0.99978779,0.99978779,0.000000,5.39679131
1,1,147,478836.161147,0,0,1.075517059e-3,3.129218708e-7,-0.99989218,0.99989218,0.000000,5.39679131
1,1,148,479316.270826,0,0,1.292799856e-3,1.546575259e-6,-0.99955676,0.99955676,0.000000,5.39679131
1,1,149,479796.380505,0,0,1.244025733e-3,1.523887371e-7,-0.99995461,0.99995461,0.000000,5.39679131
1,1,150,480276.490184,0,0,1.335558576e-3,6.393620219e-7,-0.99982261,0.99982261,0.000000,5.39679131
1,1,151,480756.599862,0,0,1.247821318e-3,8.428928759e-7,-0.99974970,0.99974970,0.000000,5.39679131
1,1,152,481236.709541,0,0,1.326822374e-3,1.664031273e-6,-0.99953533,0.99953533,0.000000,5.39679131
1,1,153,481716.819220,0,0,1.244573696e-3,8.886425086e-7,-0.99973543,0.99973543,0.000000,5.39679131
1,1,154,482196.928899,0,0,1.150956066e-3,9.562042017e-6,-0.99692590,0.99692590,0.000000,5.39679131
1,1,155,482677.038577,1,0,2.358015182e-4,9.622341992e-5,-0.85940419,0.85940419,0.000000,5.39679131
1,1,156,483157.148256,0,0,1.847963424e-4,1.316122286e-4,-0.76683506,0.76683506,0.000000,5.39679131
1,1,157,483637.257935,0,0,9.208536590e-4,1.584034250e-4,-0.93822090,0.93822090,0.000000,5.39679131
1,1,158,484117.367614,0,0,7.747239480e-4,3.839134545e-5,-0.98180253,0.98180253,0.000000,5.39679131
1,1,159,484597.477292,1,0,1.822264085e-4,1.912823555e-4,-0.67433548,0.67433548,0.000000,5.39679131
1,1,160,485077.586971,0,0,5.271038336e-4,3.975422367e-4,-0.75477095,0.75477095,0.000000,5.39679131
1,1,161,485557.696650,1,0,1.502653557e-4,6.691397585e-4,-0.09581239,0.09581239,0.000000,5.39679131
1,1,162,486037.806329,0,0,6.567265011e-4,6.924345772e-4,-0.67312169,0.67312169,0.000000,5.39679131
1,1,163,486517.916007,0,0,1.595591877e-3,8.326790841e-4,-0.82365509,0.82365509,0.000000,5.39679131
1,1,164,486998.025686,1,0,1.107239945e-3,7.363800932e-4,-0.78057552,0.78057552,0.000000,5.39679131
1,1,165,487478.135365,0,0,7.338094797e-4,4.275397092e-4,-0.80512149,0.80512149,0.000000,5.39679131
1,1,166,487958.245044,0,0,2.955004975e-3,2.409037774e-4,-0.97023757,0.97023757,0.000000,5.39679131
1,1,167,488438.354722,0,0,2.259880030e-3,4.593127500e-5,-0.99249614,0.99249614,0.000000,5.39679131
1,1,168,488918.464401,0,0,2.936900599e-3,1.442303141e-5,-0.99818170,0.99818170,0.000000,5.39679131
1,1,169,489398.574080,1,0,9.836129872e-4,7.521349919e-4,-0.75179066,0.75179066,0.000000,5.39679131
1,1,170,489878.683759,1,1,8.976267974e-5,1.402126075e-3,0.48643951,0.48643951,0.000000,5.39679131
1,1,171,490358.793437,0,0,1.381581330e-3,1.139603235e-4,-0.96989186,0.96989186,0.000000,5.39679131
1,1,172,490838.903116,0,0,1.594092845e-3,3.540771943e-4,-0.92093900,0.92093900,0.000000,5.39679131
1,1,173,491319.012795,1,0,3.120093633e-4,6.119094048e-4,-0.46692188,0.46692188,0.000000,5.39679131
1,1,174,491799.122474,0,0,9.067268334e-4,3.738365383e-4,-0.85805253,0.85805253,0.000000,5.39679131
1,1,175,492279.232152,1,0,2.876285728e-4,8.954233758e-4,-0.26835372,0.26835372,0.000000,5.39679131
1,1,176,492759.341831,0,0,9.141171173e-4,9.023829427e-4,-0.69073609,0.69073609,0.000000,5.39679131
1,1,177,493239.451510,1,1,2.121111196e-4,1.406912982e-3,0.10275521,0.10275521,0.000000,5.39679131
1,1,178,493719.561189,1,1,1.833314376e-4,2.434244180e-3,0.42201875,0.42201875,0.000000,5.39679131
1,1,179,494199.670867,0,0,1.242899979e-3,2.417289014e-4,-0.93043173,0.93043173,0.000000,5.39679131
